accession_number,report_date,cik,issuer,class,cusip,figi,value_dollar,shares_owned,share_type,discretion,voting_sole,voting_shared,voting_none,primary_doc_url
000108514625004804,2025-08-11,ALLOGENE THERAPEUTICS INC,COM,019770106,BBG00KHRRDY2,6462628,5719140,SH,SOLE,5719140,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ALPHABET INC,CAP STK CL A,02079K305,BBG009S39JY5,2951551851,16748294,SH,SOLE,16229764,0,518530,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ALPHABET INC,CAP STK CL C,02079K107,BBG009S3NB21,1503620971,8476357,SH,SOLE,8149637,0,326720,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ALTICE USA INC,CL A,02156K103,BBG00GFMPS82,10421500,4869860,SH,SOLE,4869860,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ALTRIA GROUP INC,COM,02209S103,BBG001S5T8T5,21745867,370900,SH,SOLE,370900,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMAZON COM INC,COM,023135106,BBG001S5PQL7,1654274755,7540338,SH,SOLE,7479438,0,60900,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMBARELLA INC,SHS,G037AX101,BBG001V1SN18,1446824,21900,SH,SOLE,21900,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMENTUM HOLDINGS INC,COM,023939101,BBG01NY7B770,284043790,12030656,SH,SOLE,11376056,0,654600,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMERICAN AIRLS GROUP INC,COM,02376R102,BBG005P7Q907,599960127,53472382,SH,SOLE,51391807,0,2080575,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMERICAN HOMES 4 RENT,CL A,02665T306,BBG003NXJNJ4,10019164,277770,SH,SOLE,263270,0,14500,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMETEK INC,COM,031100100,BBG001S5NN54,140923324,778754,SH,SOLE,778754,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMGEN INC,COM,031162100,BBG001S5NNL6,2968479471,10631709,SH,SOLE,10414864,0,216845,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AMICUS THERAPEUTICS INC,COM,03152W109,BBG001SN96V9,4561653,796100,SH,SOLE,796100,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ANALOG DEVICES INC,COM,032654105,BBG001S5ND38,820283566,3446280,SH,SOLE,3376730,0,69550,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,APPLE INC,COM,037833100,BBG001S5N8V8,428739646,2089680,SH,SOLE,2089680,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,APPLIED MATLS INC,COM,038222105,BBG001S5NMM7,320377259,1750026,SH,SOLE,1670371,0,79655,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,APPLOVIN CORP,COM CL A,03831W108,BBG006HFPX86,142666352,407525,SH,SOLE,407525,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ARISTA NETWORKS INC,COM SHS,040413205,BBG001T51KQ0,1718808,16800,SH,SOLE,16800,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ARLO TECHNOLOGIES INC,COM,04206A101,BBG00K88DTJ1,61976775,3654291,SH,SOLE,3331261,0,323030,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ARM HOLDINGS PLC,SPONSORED ADS,042068205,BBG01J1GY084,38104327,235590,SH,SOLE,235590,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ARRAY TECHNOLOGIES INC,COM SHS,04271T100,BBG002MX7TQ9,5378440,911600,SH,SOLE,911600,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ASML HOLDING N V,N Y REGISTRY SHS,N07059210,BBG001SCG0R3,338674626,422609,SH,SOLE,408613,0,13996,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ASTRAZENECA PLC,SPONSORED ADR,046353108,BBG001SB80N8,2879062356,41200091,SH,SOLE,40067381,0,1132710,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AURORA INNOVATION INC,CLASS A COM,051774107,BBG00Z92Y6Y0,51530474,9834060,SH,SOLE,9834060,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AUTODESK INC,COM,052769106,BBG001S5SCD4,210804787,680960,SH,SOLE,680960,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AXCELIS TECHNOLOGIES INC,COM NEW,054540208,BBG001SF8W86,59396508,852296,SH,SOLE,852296,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,AXON ENTERPRISE INC,COM,05464C101,BBG001SB2HG5,14571744,17600,SH,SOLE,17600,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BAIDU INC,SPON ADR REP A,056752108,BBG001SNBKD5,1039132480,12116750,SH,SOLE,11777000,0,339750,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BANK AMERICA CORP,COM,060505104,BBG001S5P0Y0,127126694,2686532,SH,SOLE,2478832,0,207700,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BANK NEW YORK MELLON CORP,COM,064058100,BBG001S5P6Q6,73364506,805230,SH,SOLE,805230,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BATH & BODY WORKS INC,COM,070830104,BBG001S5SWL1,12810896,427600,SH,SOLE,396230,0,31370,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BELLRING BRANDS INC,COMMON STOCK,07831C103,BBG013QNJHW0,66342479,1145218,SH,SOLE,1140518,0,4700,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BEONE MEDICINES LTD,SPONSORED ADS,07725L102,BBG00B6WF7V2,1231719699,5088279,SH,SOLE,4990279,0,98000,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BIOGEN INC,COM,09062X103,BBG001S67826,1984588503,15802122,SH,SOLE,15398085,0,404037,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,BBG001S76R05,866996351,15772173,SH,SOLE,15064190,0,707983,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BIONTECH SE,SPONSORED ADS,09075V102,BBG00Q70B4L0,426036087,4001466,SH,SOLE,3776866,0,224600,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BJS WHSL CLUB HLDGS INC,COM,05550J101,BBG00FQ8T4M6,92728302,859949,SH,SOLE,841649,0,18300,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BLACKBERRY LTD,COM,09228F103,BBG001S60618,14660928,3201076,SH,SOLE,3095776,0,105300,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BOEING CO,COM,097023105,BBG001S5P0V3,78871283,376420,SH,SOLE,376420,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BOOT BARN HLDGS INC,COM,099406100,BBG007D38ZV3,7715520,50760,SH,SOLE,50760,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BOOZ ALLEN HAMILTON HLDG COR,CL A,099502106,BBG001T91S76,131938749,1267058,SH,SOLE,1265458,0,1600,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BOSTON SCIENTIFIC CORP,COM,101137107,BBG001S63L94,3723122970,34662722,SH,SOLE,34248514,0,414208,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BRIDGEBIO PHARMA INC,COM,10806X102,BBG00P9KDZL5,25420498,588710,SH,SOLE,588710,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BRINKER INTL INC,COM,109641100,BBG001S5RFV8,5085306,28200,SH,SOLE,0,0,28200,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BRISTOL-MYERS SQUIBB CO,COM,110122108,BBG001S8N8J6,1062107848,22944650,SH,SOLE,22423570,0,521080,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BROADCOM INC,COM,11135F101,BBG00KHY5SY8,227135050,823998,SH,SOLE,817008,0,6990,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,BURLINGTON STORES INC,COM,122017106,BBG004S641P3,140249350,602860,SH,SOLE,602860,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CAMECO CORP,COM,13321L108,BBG001S5Y5S6,83870251,1129870,SH,SOLE,1129870,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CAPITAL ONE FINL CORP,COM,14040H105,BBG001S65PV8,116022496,545321,SH,SOLE,545321,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CAPRI HOLDINGS LIMITED,SHS,G1890L107,BBG0029SNS07,92312651,5215404,SH,SOLE,5063134,0,152270,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CARMAX INC,COM,143130102,BBG001SD9561,318434998,4737911,SH,SOLE,4463022,0,274889,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CARNIVAL CORP,UNIT 99/99/9999,143658300,BBG001S5PL01,164079834,5834987,SH,SOLE,5467064,0,367923,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CARRIER GLOBAL CORPORATION,COM,14448C104,BBG00RP5HZM1,194979258,2664015,SH,SOLE,2657015,0,7000,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CARVANA CO,CL A,146869102,BBG00GCTWF71,64401480,191125,SH,SOLE,191125,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CASEYS GEN STORES INC,COM,147528103,BBG001S5PHZ2,30054903,58900,SH,SOLE,58900,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CATERPILLAR INC,COM,149123101,BBG001S5PJ06,532196315,1370898,SH,SOLE,1358658,0,12240,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CAVA GROUP INC,COM,148929102,BBG00GBR8762,2215249,26300,SH,SOLE,26300,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CBOE GLOBAL MKTS INC,COM,12503M108,BBG001T71BP7,1702433,7300,SH,SOLE,4300,0,3000,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CERUS CORP,COM,157085101,BBG001S97DG4,1854714,1315400,SH,SOLE,1315400,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CHARLES RIV LABS INTL INC,COM,159864107,BBG001S7Q271,41058138,270600,SH,SOLE,270600,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CHART INDS INC,COM,16115Q308,BBG001SQV7W4,32020309,194475,SH,SOLE,181775,0,12700,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CHARTER COMMUNICATIONS INC N,CL A,16119P108,BBG001T3TDG2,58660147,143490,SH,SOLE,143490,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CIENA CORP,COM NEW,171779309,BBG001S61J73,45097485,554500,SH,SOLE,554500,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CIRCLE INTERNET GROUP INC,COM CL A,172573107,BBG01T61V3Q7,489483,2700,SH,SOLE,2700,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CISCO SYS INC,COM,17275R102,BBG001S6HC62,381545597,5499360,SH,SOLE,5331704,0,167656,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CITIGROUP INC,COM NEW,172967424,BBG001S72ZG4,237225610,2786955,SH,SOLE,2669800,0,117155,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CME GROUP INC,COM,12572Q105,BBG001S86547,548068992,1988495,SH,SOLE,1930175,0,58320,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,COCA COLA CO,COM,191216100,BBG001S5SMQ8,2490400,35200,SH,SOLE,35200,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,COMCAST CORP NEW,CL A,20030N101,BBG001S5PXL2,7541297,211300,SH,SOLE,211300,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,COMERICA INC,COM,200340107,BBG001S6PXB1,154720170,2593800,SH,SOLE,2494500,0,99300,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CONOCOPHILLIPS,COM,20825C104,BBG001S5TZM2,707461252,7883455,SH,SOLE,7654055,0,229400,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CONTROLADORA VUELA COMP DE A,SPON ADR RP 10,21240E105,BBG004NZ9JK5,194750,41000,SH,SOLE,41000,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CORNING INC,COM,219350105,BBG001S5RLH1,262128124,4984372,SH,SOLE,4888172,0,96200,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CORTEVA INC,COM,22052L104,BBG00BN969D0,96415438,1293646,SH,SOLE,1277466,0,16180,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,COSTAR GROUP INC,COM,22160N109,BBG001SD3DY9,7075200,88000,SH,SOLE,88000,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,COTERRA ENERGY INC,COM,127097103,BBG001S6H6Y4,50494778,1989550,SH,SOLE,1903120,0,86430,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,G25457105,BBG00T68J2H9,26851100,290000,SH,SOLE,290000,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CROWDSTRIKE HLDGS INC,CL A,22788C105,BBG00BLYKRZ7,54860836,107716,SH,SOLE,107716,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CSX CORP,COM,126408103,BBG001S5Q7Q3,71851260,2202000,SH,SOLE,2202000,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CURTISS WRIGHT CORP,COM,231561101,BBG001S5QBK0,334090035,683840,SH,SOLE,666140,0,17700,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CVS HEALTH CORP,COM,126650100,BBG001S5QBD8,202070011,2929400,SH,SOLE,2871980,0,57420,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,CYBERARK SOFTWARE LTD,SHS,M2682V108,BBG006Q52QW1,20692289,50856,SH,SOLE,50856,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DANAHER CORPORATION,COM,235851102,BBG001S5QGT0,244815273,1239320,SH,SOLE,1239320,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DEERE & CO,COM,244199105,BBG001S5QFF7,43480980,85510,SH,SOLE,85510,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DELL TECHNOLOGIES INC,CL C,24703L202,BBG00DW3SZT0,47936600,391000,SH,SOLE,379040,0,11960,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DELTA AIR LINES INC DEL,COM NEW,247361702,BBG001SPT759,993132658,20193832,SH,SOLE,19404942,0,788890,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DESCARTES SYS GROUP INC,COM,249906108,BBG001SBJY34,151466605,1490153,SH,SOLE,1490153,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DICKS SPORTING GOODS INC,COM,253393102,BBG001SK2651,3649595,18450,SH,SOLE,18450,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DISNEY WALT CO,COM,254687106,BBG001S5QHF3,786905084,6345497,SH,SOLE,6186397,0,159100,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DOCUSIGN INC,COM,256163106,BBG001T535D5,35359722,453970,SH,SOLE,437670,0,16300,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DOLLAR TREE INC,COM,256746108,BBG001S6ZGL6,388782508,3925510,SH,SOLE,3846420,0,79090,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DOORDASH INC,CL A,25809K105,BBG005D7QCK1,31691326,128560,SH,SOLE,125250,0,3310,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DOW INC,COM,260557103,BBG00BN96931,125135372,4725656,SH,SOLE,4689176,0,36480,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DUOLINGO INC,CL A COM,26603R106,BBG003D4V960,1496573,3650,SH,SOLE,3650,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,DUPONT DE NEMOURS INC,COM,26614N102,BBG00BN961H3,151622929,2210569,SH,SOLE,2137919,0,72650,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,E L F BEAUTY INC,COM,26856L103,BBG00DQ6VYQ2,55998000,450000,SH,SOLE,438400,0,11600,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EBAY INC.,COM,278642103,BBG001S9B9J5,155092734,2082900,SH,SOLE,2082900,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EDWARDS LIFESCIENCES CORP,COM,28176E108,BBG001SF2288,269581346,3446891,SH,SOLE,3446891,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ELANCO ANIMAL HEALTH INC,COM,28414H103,BBG00LJYS1R6,739230103,51766814,SH,SOLE,48828334,0,2938480,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ELECTRONIC ARTS INC,COM,285512109,BBG001S5T5C9,60404928,378240,SH,SOLE,362740,0,15500,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ELI LILLY & CO,COM,532457108,BBG001S5STL8,9475115435,12154908,SH,SOLE,11913931,0,240977,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,ENTEGRIS INC,COM,29362U104,BBG001SF9YL6,247205960,3065170,SH,SOLE,3058803,0,6367,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EOG RES INC,COM,26875P101,BBG001S5ZB93,301711680,2522462,SH,SOLE,2522462,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EPR PPTYS,COM SH BEN INT,26884U109,BBG001SB5QR0,5532952,94970,SH,SOLE,94970,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EVERCORE INC,CLASS A,29977A105,BBG001SC3S41,62299015,230720,SH,SOLE,230720,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EXACT SCIENCES CORP,COM,30063P105,BBG001SGCLB9,20108176,378400,SH,SOLE,378400,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EXPAND ENERGY CORPORATION,COM,165167735,BBG00Z6DX607,53767959,459791,SH,SOLE,451373,0,8418,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,EXXON MOBIL CORP,COM,30231G102,BBG001S69V32,470632810,4365796,SH,SOLE,4359290,0,6506,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FAIR ISAAC CORP,COM,303250104,BBG001S8ZT61,34000055,18600,SH,SOLE,18600,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FEDEX CORP,COM,31428X106,BBG001S5R3M5,2293862495,10091340,SH,SOLE,9893067,0,198273,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FIBROGEN INC,COM NEW,31572Q881,BBG001SN7DS0,475389,89696,SH,SOLE,83360,0,6336,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FIDELITY NATL INFORMATION SV,COM,31620M106,BBG001S8SWQ0,71470328,877906,SH,SOLE,877906,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FLEX LTD,ORD,Y2573F102,BBG001SC5SP6,1677492511,33603616,SH,SOLE,31890033,0,1713583,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FLUTTER ENTMT PLC,SHS,G3643J108,BBG001S87K70,490675353,1717089,SH,SOLE,1717089,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FLYWIRE CORPORATION,COM VTG,302492103,BBG002030ND3,17985708,1537240,SH,SOLE,1537240,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FMC CORP,COM NEW,302491303,BBG001S5R880,43455195,1040843,SH,SOLE,1040843,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
000108514625004804,2025-08-11,FORMFACTOR INC,COM,346375108,BBG001SFT2R8,79876759,2321324,SH,SOLE,2321324,0,0,https://www.sec.gov/Archives/edgar/data/763212/000108514625004804/infotable.xml
